$GPRMC,211116.000,A,3959.3594,N,08601.3459,W,46.38,199.69,130420,,,A*42
$GPRMC,211117.000,A,3959.3468,N,08601.3517,W,46.20,200.45,130420,,,A*4E
$GPRMC,211118.000,A,3959.3332,N,08601.3575,W,48.59,200.55,130420,,,A*4C
$GPRMC,211119.000,A,3959.3191,N,08601.3632,W,49.71,198.25,130420,,,A*48
$GPRMC,211119.208,A,3959.3159,N,08601.3643,W,49.16,198.69,130420,,,A*49
$GPRMC,211121.000,A,3959.2920,N,08601.3747,W,50.41,199.07,130420,,,A*49
$GPRMC,211122.000,A,3959.2795,N,08601.3808,W,48.49,199.76,130420,,,A*49
$GPRMC,211123.000,A,3959.2660,N,08601.3867,W,49.40,199.94,130420,,,A*4E
$GPRMC,211124.000,A,3959.2526,N,08601.3926,W,49.75,199.48,130420,,,A*4B
$GPRMC,211125.000,A,3959.2395,N,08601.3988,W,50.20,200.08,130420,,,A*4F
$GPRMC,211125.208,V,,,,,50.22,200.87,130420,,,N*7F
$GPRMC,211127.000,V,,,,,49.93,200.10,130420,,,N*7B
$GPRMC,211128.000,V,,,,,50.23,200.33,130420,,,N*76
$GPRMC,211129.000,V,,,,,50.17,201.02,130420,,,N*73
$GPRMC,211130.000,V,,,,,50.53,200.60,130420,,,N*7E
$GPRMC,211131.000,V,,,,,50.07,200.72,130420,,,N*7D
$GPRMC,211132.000,V,,,,,50.09,201.65,130420,,,N*77
$GPRMC,211133.000,V,,,,,49.46,201.52,130420,,,N*71
$GPRMC,211134.000,V,,,,,47.51,201.66,130420,,,N*79
$GPRMC,211135.000,V,,,,,44.81,202.51,130420,,,N*71
$GPRMC,211136.000,V,,,,,42.48,202.44,130420,,,N*75
$GPRMC,211137.000,V,,,,,41.96,202.67,130420,,,N*75
$GPRMC,211138.000,V,,,,,41.65,202.67,130420,,,N*76
$GPRMC,211139.000,V,,,,,41.39,202.77,130420,,,N*7F
$GPRMC,211140.000,V,,,,,40.85,203.22,130420,,,N*76
$GPRMC,211141.000,V,,,,,39.72,203.26,130420,,,N*75
$GPRMC,211142.000,V,,,,,39.33,204.58,130420,,,N*7D
$GPRMC,211143.000,V,,,,,38.63,205.23,130420,,,N*75
$GPRMC,211144.000,V,,,,,37.22,204.50,130420,,,N*7D
$GPRMC,211145.000,V,,,,,36.87,205.15,130420,,,N*72
$GPRMC,211146.000,V,,,,,36.30,204.47,130420,,,N*7B
$GPRMC,211147.000,V,,,,,36.94,205.57,130420,,,N*74
$GPRMC,211148.000,V,,,,,36.92,204.87,130420,,,N*71
$GPRMC,211149.000,V,,,,,37.07,204.78,130420,,,N*7D
$GPRMC,211150.000,A,3958.9701,N,08601.5509,W,37.74,204.95,130420,,,A*4D
$GPRMC,211151.000,A,3958.9605,N,08601.5570,W,38.34,206.04,130420,,,A*46
$GPRMC,211152.000,A,3958.9509,N,08601.5631,W,38.38,205.75,130420,,,A*45
$GPRMC,211153.000,A,3958.9413,N,08601.5693,W,37.51,206.15,130420,,,A*43
$GPRMC,211154.000,A,3958.9318,N,08601.5756,W,37.81,206.92,130420,,,A*42
$GPRMC,211155.000,A,3958.9224,N,08601.5819,W,37.80,206.68,130420,,,A*4D
$GPRMC,211156.000,A,3958.9128,N,08601.5882,W,38.30,207.45,130420,,,A*49
$GPRMC,211157.000,A,3958.9034,N,08601.5949,W,38.37,208.64,130420,,,A*49
$GPRMC,211158.000,A,3958.8939,N,08601.6016,W,38.34,208.63,130420,,,A*47
$GPRMC,211159.000,A,3958.8845,N,08601.6082,W,37.80,208.21,130420,,,A*47
$GPRMC,211200.000,A,3958.8753,N,08601.6149,W,37.36,209.69,130420,,,A*46
$GPRMC,211201.000,A,3958.8664,N,08601.6213,W,36.21,208.80,130420,,,A*4F
$GPRMC,211202.000,A,3958.8577,N,08601.6274,W,36.61,208.83,130420,,,A*4B
$GPRMC,211203.000,A,3958.8491,N,08601.6335,W,34.96,208.15,130420,,,A*42
$GPRMC,211204.000,A,3958.8404,N,08601.6396,W,34.64,207.96,130420,,,A*49
$GPRMC,211205.000,A,3958.8319,N,08601.6455,W,34.57,208.04,130420,,,A*4F
$GPRMC,211206.000,A,3958.8234,N,08601.6515,W,34.17,208.36,130420,,,A*42
$GPRMC,211207.000,A,3958.8152,N,08601.6574,W,32.95,209.54,130420,,,A*4E
$GPRMC,211208.000,A,3958.8074,N,08601.6633,W,31.20,211.07,130420,,,A*46
$GPRMC,211209.000,A,3958.8002,N,08601.6690,W,29.88,212.73,130420,,,A*44
$GPRMC,211210.000,A,3958.7933,N,08601.6748,W,29.00,211.95,130420,,,A*47
$GPRMC,211211.000,A,3958.7865,N,08601.6800,W,28.04,210.47,130420,,,A*4C
$GPRMC,211212.000,A,3958.7799,N,08601.6850,W,26.68,209.54,130420,,,A*48
$GPRMC,211213.000,A,3958.7737,N,08601.6896,W,24.42,209.02,130420,,,A*4E
$GPRMC,211214.000,A,3958.7681,N,08601.6936,W,21.70,208.62,130420,,,A*4D
$GPRMC,211215.000,A,3958.7631,N,08601.6971,W,18.96,208.35,130420,,,A*44
